alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_id,flow_state,http_host,http_length,http_method,http_status,http_url,http_user_agent,pkts_toclient,pkts_toserver,proto,src_ip,src_port,timestamp
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,1871221114148966,closed,192.168.100.4,1550,GET,200,/?id=217&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,43334,2025-06-02T19:52:38.204236+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,4,561436477865674,closed,192.168.100.4,1550,GET,200,/?id=533&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,43342,2025-06-02T19:54:15.075579+0700
3,HTTP GET Request Detected,1000002,http,2149,637,192.168.100.4,80,flow,6,1246393567541596,closed,192.168.100.4,1550,GET,200,/?id=83&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54054,2025-06-02T19:53:43.045980+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,1472880078338472,closed,192.168.100.4,1550,GET,200,/?id=344&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,54068,2025-06-02T19:53:18.358528+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,953777446338459,closed,192.168.100.4,1550,GET,200,/?id=42&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,53146,2025-06-02T19:54:33.108292+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,509390065547209,closed,192.168.100.4,1550,GET,200,/?id=286&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,57426,2025-06-02T19:53:55.065434+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,777121147234422,closed,192.168.100.4,1550,GET,200,/?id=719&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57434,2025-06-02T19:53:32.370288+0700
3,HTTP GET Request Detected,1000002,http,2149,643,192.168.100.4,80,flow,5,1298246709383740,closed,192.168.100.4,1550,GET,200,/?id=55&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57442,2025-06-02T19:51:11.297302+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,686329834131647,closed,192.168.100.4,1550,GET,200,/?id=937&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,37568,2025-06-02T19:53:48.389342+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1364067083874612,closed,192.168.100.4,1550,GET,200,/?id=388&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,37584,2025-06-02T19:54:13.079241+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,629528892281498,closed,192.168.100.4,1550,GET,200,/?id=170&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,37452,2025-06-02T19:53:20.365042+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,191042796512555,closed,192.168.100.4,1550,GET,200,/?id=51&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,37468,2025-06-02T19:51:43.410656+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1042584487778840,closed,192.168.100.4,1550,GET,200,/?id=685&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,59766,2025-06-02T19:53:04.518604+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,145232675873376,closed,192.168.100.4,1550,GET,200,/?id=718&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,59768,2025-06-02T19:54:25.083501+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,949684345789074,closed,192.168.100.4,1550,GET,200,/?id=120&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,50908,2025-06-02T19:53:17.016149+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,1382522560259417,closed,192.168.100.4,1550,GET,200,/?id=352&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50912,2025-06-02T19:54:44.462303+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,893025137944364,closed,192.168.100.4,1550,GET,200,/?id=663&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41510,2025-06-02T19:55:40.529998+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,1393710950806128,closed,192.168.100.4,1550,GET,200,/?id=161&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,46874,2025-06-02T19:53:54.392946+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1399672365779479,closed,192.168.100.4,1550,GET,200,/?id=272&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,46876,2025-06-02T19:54:04.399848+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,1250022820585799,closed,192.168.100.4,1550,GET,200,/?id=781&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,52488,2025-06-02T19:53:49.056390+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,2248164630543632,closed,192.168.100.4,1550,GET,200,/?id=510&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,52490,2025-06-02T19:55:20.526011+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,286820570491942,closed,192.168.100.4,1550,GET,200,/?id=748&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,52494,2025-06-02T19:54:27.083363+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,1152342380377940,closed,192.168.100.4,1550,GET,200,/?id=227&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,50138,2025-06-02T19:55:03.167728+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,563944746072336,closed,192.168.100.4,1550,GET,200,/?id=713&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,40630,2025-06-02T19:55:28.531787+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,4,762977825864257,closed,192.168.100.4,1550,GET,200,/?id=497&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,40634,2025-06-02T19:53:08.521471+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,820444488541842,closed,192.168.100.4,1550,GET,200,/?id=328&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57668,2025-06-02T19:53:37.037719+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,1953104674299108,closed,192.168.100.4,1550,GET,200,/?id=568&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57682,2025-06-02T19:54:57.166620+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,265556189497462,closed,192.168.100.4,1550,GET,200,/?id=287&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42630,2025-06-02T19:53:50.391561+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,2195693017822870,closed,192.168.100.4,1550,GET,200,/?id=630&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,42636,2025-06-02T19:53:51.062545+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,2219044755294357,closed,192.168.100.4,1550,GET,200,/?id=490&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,44472,2025-06-02T19:53:22.360429+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,419290249836571,closed,192.168.100.4,1550,GET,200,/?id=395&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,44474,2025-06-02T19:54:13.073130+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,2166036255570308,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T19:51:51.494090+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,228520687849100,closed,192.168.100.4,1550,GET,200,/?id=423&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,51968,2025-06-02T19:56:47.258265+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1124846003130687,closed,192.168.100.4,1550,GET,200,/?id=33&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,51982,2025-06-02T19:55:25.196630+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,636491042075798,closed,192.168.100.4,1550,GET,200,/?id=584&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,41532,2025-06-02T19:56:23.227694+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,1084069584245874,closed,192.168.100.4,1550,GET,200,/?id=819&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41544,2025-06-02T19:57:06.645647+0700
3,HTTP GET Request Detected,1000002,http,2149,643,192.168.100.4,80,flow,6,261050771564231,closed,192.168.100.4,1550,GET,200,/?id=50&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33034,2025-06-02T19:53:43.045603+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,951776002420923,closed,192.168.100.4,1550,GET,200,/?id=380&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33042,2025-06-02T19:54:30.427614+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,4,283109724357187,closed,192.168.100.4,1550,GET,200,/?id=885&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,49996,2025-06-02T19:55:29.198342+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,982570918545301,closed,192.168.100.4,1550,GET,200,/?id=918&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50010,2025-06-02T19:54:13.073406+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,2057768736791407,closed,192.168.100.4,1550,GET,200,/?id=459&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42802,2025-06-02T19:56:47.257861+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,637848254092038,closed,192.168.100.4,1550,GET,200,/?id=732&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42806,2025-06-02T19:57:34.102777+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,2012096055305053,closed,192.168.100.4,1550,GET,200,/?id=348&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,34624,2025-06-02T19:56:38.574441+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,1769889964877567,closed,192.168.100.4,1550,GET,200,/?id=105&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,34628,2025-06-02T19:57:45.443400+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,1869662055498804,closed,192.168.100.4,1550,GET,200,/?id=872&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,44968,2025-06-02T19:56:35.236219+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,21696542164999,closed,192.168.100.4,1550,GET,200,/?id=816&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,50718,2025-06-02T19:56:07.287547+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,7,504536765932827,closed,192.168.100.4,1550,GET,200,/?id=65&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50732,2025-06-02T19:56:38.574128+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1680644840896509,closed,192.168.100.4,1550,GET,200,/?id=240&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45312,2025-06-02T19:58:04.689737+0700
,,,failed,0,82,224.0.0.251,5353,flow,0,629374275452653,new,,,,,,,0,1,UDP,192.168.100.4,5353,2025-06-02T19:53:20.364790+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1599036167632623,closed,192.168.100.4,1550,GET,200,/?id=695&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,45314,2025-06-02T19:55:44.533518+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,1630501098356212,closed,192.168.100.4,1550,GET,200,/?id=669&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,55030,2025-06-02T19:57:47.542818+0700
,,,failed,0,102,ff02:0000:0000:0000:0000:0000:0000:00fb,5353,flow,0,1379464543894729,new,,,,,,,0,1,UDP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,5353,2025-06-02T19:53:30.365652+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,752682797770436,closed,192.168.100.4,1550,GET,200,/?id=912&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,55034,2025-06-02T19:56:50.593566+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,1974858691925805,closed,192.168.100.4,1550,GET,200,/?id=333&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,53040,2025-06-02T19:58:25.378502+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1717787719701893,closed,192.168.100.4,1550,GET,200,/?id=257&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,53052,2025-06-02T19:56:16.493429+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,4,1381191133039401,closed,192.168.100.4,1550,GET,200,/?id=569&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,35868,2025-06-02T19:58:42.078596+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,176787814228011,closed,192.168.100.4,1550,GET,200,/?id=82&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,35876,2025-06-02T19:55:19.181169+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1661429159853218,closed,192.168.100.4,1550,GET,200,/?id=800&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,56298,2025-06-02T19:57:31.434473+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,4,1403632338190990,closed,192.168.100.4,1550,GET,200,/?id=984&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,56306,2025-06-02T19:55:20.525487+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,798707669631935,closed,192.168.100.4,1550,GET,200,/?id=349&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,51316,2025-06-02T19:58:09.358762+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,2162866592568491,closed,192.168.100.4,1550,GET,200,/?id=867&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,51324,2025-06-02T19:55:46.534881+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,975840711590595,closed,192.168.100.4,1550,GET,200,/?id=649&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,58290,2025-06-02T19:58:02.227350+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,2069227716326967,closed,192.168.100.4,1550,GET,200,/?id=875&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,58292,2025-06-02T19:57:06.645495+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1716636671531635,closed,192.168.100.4,1550,GET,200,/?id=919&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39316,2025-06-02T19:56:14.485697+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,1913440663365506,closed,192.168.100.4,1550,GET,200,/?id=436&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39330,2025-06-02T19:56:41.242746+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,1343197855806002,closed,192.168.100.4,1550,GET,200,/?id=807&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,55164,2025-06-02T19:56:28.565246+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,814951238416008,closed,192.168.100.4,1550,GET,200,/?id=458&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,55172,2025-06-02T19:58:36.056532+0700
3,HTTP GET Request Detected,1000002,http,2149,627,192.168.100.4,80,flow,6,878997790988321,closed,192.168.100.4,1550,GET,200,/?id=57&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,56192,2025-06-02T19:56:25.230280+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,1735203816820311,closed,192.168.100.4,1550,GET,200,/?id=92&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,56202,2025-06-02T19:59:37.489729+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,725723293887043,closed,192.168.100.4,1550,GET,200,/?id=559&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,41316,2025-06-02T19:58:55.424538+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1274942237199715,closed,192.168.100.4,1550,GET,200,/?id=793&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,56002,2025-06-02T19:58:32.050473+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,4,1062010643931423,closed,192.168.100.4,1550,GET,200,/?id=684&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,56012,2025-06-02T19:56:29.232248+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,2189658602677164,closed,192.168.100.4,1550,GET,200,/?id=654&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,56018,2025-06-02T19:56:32.566791+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,914096265850255,closed,192.168.100.4,1550,GET,200,/?id=132&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,51748,2025-06-02T19:57:25.425425+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1395287222186557,closed,192.168.100.4,1550,GET,200,/?id=380&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,40460,2025-06-02T19:57:57.558779+0700
3,HTTP GET Request Detected,1000002,http,2149,627,192.168.100.4,80,flow,4,1924663416565596,closed,192.168.100.4,1550,GET,200,/?id=90&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,40476,2025-06-02T19:57:00.642276+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,936335607457114,closed,192.168.100.4,1550,GET,200,/?id=424&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,40480,2025-06-02T19:58:03.327548+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,54376958469350,closed,192.168.100.4,1550,GET,200,/?id=376&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42174,2025-06-02T19:56:59.310279+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,149458944794008,closed,192.168.100.4,1550,GET,200,/?id=715&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,50738,2025-06-02T19:58:32.050627+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,858600995476719,closed,192.168.100.4,1550,GET,200,/?id=795&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50744,2025-06-02T19:59:51.492944+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,1,2166036275241230,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T19:55:51.206031+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,1009238383784510,closed,192.168.100.4,1550,GET,200,/?id=331&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,54134,2025-06-02T19:58:59.426235+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,625135163771943,closed,192.168.100.4,1550,GET,200,/?id=781&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,54142,2025-06-02T20:00:04.235975+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,256794473848836,closed,192.168.100.4,1550,GET,200,/?id=576&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,41070,2025-06-02T19:57:36.702708+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,716033852243446,closed,192.168.100.4,1550,GET,200,/?id=568&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,41082,2025-06-02T19:58:39.406177+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,241268167706731,closed,192.168.100.4,1550,GET,200,/?id=651&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,38148,2025-06-02T20:01:09.617337+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1228474990983331,closed,192.168.100.4,1550,GET,200,/?id=686&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,38152,2025-06-02T19:58:21.377289+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,1136304993196038,closed,192.168.100.4,1550,GET,200,/?id=755&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57538,2025-06-02T19:59:44.154868+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,2036186541265160,closed,192.168.100.4,1550,GET,200,/?id=546&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57542,2025-06-02T20:00:10.259232+0700
